State ID,State,Program Name,Type
50,Texas,AEP Texas Central Company - SMART Source Solar PV Rebate Program,Rebate Program
50,Texas,"AEP (Central, SWEPCO and North) - SCORE Program for Schools",Rebate Program
50,Texas,Sharyland Utilities - Commercial Standard Offer Program,Rebate Program
50,Texas,Bryan Texas Utilities - Solar Hot Water Rebate Program,Rebate Program
50,Texas,AEP (SWEPCO) - SMART Source Solar PV Program,Rebate Program
50,Texas,Xcel Energy - Air Conditioner Distributor Program,Rebate Program
50,Texas,Austin Energy - Commercial Solar PV Rebate Program,Rebate Program
50,Texas,City of Plano - Smart Energy Loan Program,Loan Program
50,Texas,Xcel Energy - Residential and Hard-to-Reach Standard Offer Program,Rebate Program
50,Texas,Denton Municipal Electric - Residential GreenSense Energy Efficiency Rebate Program,Rebate Program
50,Texas,CPS Energy (Electric) - Residential Energy Efficiency Rebate Program,Rebate Program
50,Texas,"El Paso Electric Company - SCORE Program for Counties, Municipalities, and Schools",Rebate Program
50,Texas,AEP (Central and SWEPCO) - Coolsaver A/C Tune Up or Replacement,Rebate Program
50,Texas,Austin Energy - Commercial New Construction Efficiency Rebates,Rebate Program
50,Texas,Xcel Energy - Commercial and Industrial Standard Offer Program,Rebate Program
50,Texas,City of Sunset Valley - PV Rebate Program,Rebate Program
50,Texas,Bryan Texas Utilities - Solar PV Rebate Program,Rebate Program
50,Texas,AEP Texas North Company - SMART Source Solar PV Rebate Program,Rebate Program
50,Texas,Hansford County Tax Abatement,Industry Recruitment/Support
50,Texas,Brownsville Public Utilities Board - Residential/Small Commercial Rebate Program,Rebate Program
50,Texas,Renewable Energy Demonstration Pilot Program,Grant Program
50,Texas,AEP SWEPCO - SCORE Program,Rebate Program
50,Texas,City of San Antonio - Sec. 35-398. - Renewable Energy Systems,Solar/Wind Permitting Standards
50,Texas,City of Dallas - Green Building Expedited Plan Review,Green Building Incentive
50,Texas,AEP Texas Central Company - CitySmart Program,Rebate Program
50,Texas,AEP Texas Central Company - Commercial Solutions Program,Rebate Program
50,Texas,AEP Texas Central Company - SCORE Program,Rebate Program
50,Texas,AEP Texas North Company - CitySmart Program,Rebate Program
50,Texas,"AEP (Central, SWEPCO and North) - Commercial Solutions Program",Rebate Program
50,Texas,AEP Texas North Company - SCORE Program,Rebate Program
50,Texas,CenterPoint Energy - SCORE and CitySmart Program,Rebate Program
50,Texas,CenterPoint Energy - SCORE Program,Rebate Program
50,Texas,Entergy Texas - CitySmart Program,Rebate Program
50,Texas,City of Austin - Residential and Commercial Green Building Requirements,Building Energy Code
50,Texas,Bandera Electric Cooperative - Residential Heat Pump Rebate Program,Rebate Program
50,Texas,American Electric Power - Standard Offer Demand Response Program,Rebate Program
50,Texas,El Paso Electric Company - Residential Energy Efficiency Rebate Program,Rebate Program
50,Texas,El Paso Electric Company - Small Business and Large Commercial Programs,Rebate Program
50,Texas,City of Dallas - Green Building Policy for Municipal Buildings (Energy Efficiency Requirements),Energy Standards for Public Buildings
50,Texas,Garland Power & Light - EnergySaver Solar Rebate Program,Rebate Program
50,Texas,City of Austin - Green Power Purchasing,Green Power Purchasing
50,Texas,Texas Gas Service - Residential Solar Water Heating Rebate Program,Rebate Program
50,Texas,ENERGY STAR Sales Tax Holiday for Energy-Efficient Products,Sales Tax Incentive
50,Texas,Interconnection Standards,Interconnection
50,Texas,City of Dallas - Residential and Commercial Green Building Requirements,Building Energy Code
50,Texas,Department of Rural Affairs - Wind Energy for Desalination Program,Grant Program
50,Texas,City of Houston - Green Building Policy for Municipal Buildings,Energy Standards for Public Buildings
50,Texas,City of San Marcos - Commercial Lighting Retrofit Program,Rebate Program
50,Texas,City of Houston - Green Power Purchasing,Green Power Purchasing
50,Texas,City of Dallas - Green Energy Purchasing,Green Power Purchasing
50,Texas,Texas-New Mexico Power Company - Energy Star Homes Market Transformation Program,Rebate Program
50,Texas,Texas-New Mexico Power Company - SCORE/CitySmart & Commercial Solutions Market Transformation Programs,Rebate Program
50,Texas,City of Brenham - Net Metering,Net Metering
50,Texas,City of Sunset Valley - Solar Water Heating Rebate Program,Rebate Program
50,Texas,Plano - Renewable Energy Purchasing Policy,Green Power Purchasing
50,Texas,Texas Gas Service - Commercial Water Heating Energy Efficiency Program,Rebate Program
50,Texas,City of San Antonio - Energy Conservation Code,Building Energy Code
50,Texas,CPS Energy - Solar Hot Water Rebate Program,Rebate Program
50,Texas,Texas Gas Service - Food Service Equipment Program,Rebate Program
50,Texas,CPS Energy - Commercial Energy Efficiency Rebates,Rebate Program
50,Texas,CPS Energy - Solar PV Rebate Program,Rebate Program
50,Texas,Texas Gas Service - Commercial Energy Efficiency Rebate Program,Rebate Program
50,Texas,Texas Gas Service - Residential Energy Efficiency Rebate Program,Rebate Program
50,Texas,Advanced Clean Energy Project Grants,Grant Program
50,Texas,Texas-New Mexico Power Company - Residential and Hard-to-Reach Standard Offer Programs,Rebate Program
50,Texas,Austin Energy - Residential Solar Loan Program,Loan Program
50,Texas,AEP (Central) - CitySmart Program,Rebate Program
50,Texas,Austin Energy - Value of Solar Residential Rate,Performance-Based Incentive
50,Texas,Bryan Texas Utilities - Low-Interest Insulation Loan Program,Loan Program
50,Texas,Harris County - Property Tax Abatement for Green Commercial Buildings,Property Tax Incentive
50,Texas,Harris County - Green Building Policy for County Buildings,Energy Standards for Public Buildings
50,Texas,,Other Incentive
50,Texas,Green Mountain Energy Renewable Rewards Buy-Back Program,Performance-Based Incentive
50,Texas,Oncor Electric Delivery - Residential Solar Program,Rebate Program
50,Texas,San Antonio City Public Service - Distributed Generation Program,Net Metering
50,Texas,Garland Power & Light - EnergySaver Energy Efficiency Rebate Programs,Rebate Program
50,Texas,Texas New Mexico Power Company - Solar PV Pilot Program,Rebate Program
50,Texas,CoServ - Solar Energy Rebate (Discontinued),Rebate Program
50,Texas,Oncor Electric Delivery - Commercial Solar Program,Rebate Program
50,Texas,Pedernales Electric Cooperative Community Grants,Grant Program
50,Texas,Entergy Texas - Solar PV Pilot Program,Rebate Program
50,Texas,Texas - Net Metering,Net Metering
50,Texas,Denton Municipal Electric - GreenSense Commercial Standard Offer Rebate Program,Rebate Program
50,Texas,Pedernales Electric Cooperative - Commercial  Energy Efficiency Rebate Program,Rebate Program
50,Texas,Magic Valley Electric Cooperative - ENERGY STAR Builders Program,Rebate Program
50,Texas,Austin Energy - Energy Miser Vending Products Program,Rebate Program
50,Texas,AEP (Central and North) - Residential Energy Efficiency Programs,Rebate Program
50,Texas,Austin Energy - Weatherization Assistance Program,Rebate Program
50,Texas,Austin Energy - Multi-Family Energy Efficiency Rebate Program,Rebate Program
50,Texas,Austin Energy - Small Business Energy Efficiency Rebate Program,Rebate Program
50,Texas,CoServ Electric Cooperative - Commercial Energy Efficient Lighting Rebate Program,Rebate Program
50,Texas,Austin Energy - Commercial Energy Management Rebate Program,Rebate Program
50,Texas,Austin Energy - Residential Energy Efficiency Loan Program,Loan Program
50,Texas,Oncor Electric Delivery - Solar Water Heating Incentive Program,Rebate Program
50,Texas,Solar and Wind Energy Device Franchise Tax Deduction,Corporate Tax Deduction
50,Texas,Solar and Wind Energy Business Franchise Tax Exemption,Industry Recruitment/Support
50,Texas,Austin Energy - Residential Energy Efficiency Rebate Program,Rebate Program
50,Texas,CoServ Electric Cooperative - Residential Energy Efficiency Rebate Program,Rebate Program
50,Texas,Guadalupe Valley Electric Cooperative - Renewable Energy Rebates,Rebate Program
50,Texas,Guadalupe Valley Electric Cooperative - Residential Energy Efficiency Rebate Programs,Rebate Program
50,Texas,Texas-New Mexico Power Company – Online Marketplace,Rebate Program
50,Texas,Required Energy Efficiency Goals,Energy Efficiency Resource Standard
50,Texas,City of Austin - Zoning Code,Solar/Wind Access Policy
50,Texas,Entergy Texas - Home Performance with ENERGY STAR Program,Rebate Program
50,Texas,Renewable Energy Systems Property Tax Exemption,Property Tax Incentive
50,Texas,Texas Solar Rights,Solar/Wind Access Policy
50,Texas,Renewable Generation Requirement,Renewables Portfolio Standard
50,Texas,City of Denton - Green Power Purchasing,Green Power Purchasing
50,Texas,Austin Energy - Net Metering,Net Metering
50,Texas,Certification of Solar Collectors,Equipment Certification
50,Texas,City of San Antonio and CPS Energy - City Lights Small Business Energy Efficiency Program,Loan Program
50,Texas,CPS Energy - Small Business Lighting Retrofit Program,Rebate Program
50,Texas,Austin Energy - Solar Water Heating Rebate,Rebate Program
50,Texas,Austin Energy - Solar Loan Program,Loan Program
50,Texas,Austin Energy - Home Energy Loans,Loan Program
50,Texas,City of San Antonio - Residential and Commercial Green Building Requirements,Building Energy Code
50,Texas,Governmental Alternative Fuel Fleet Grant Program,Grant Program
50,Texas,Light-Duty Motor Vehicle Purchase or Lease Incentive Program,Rebate Program
50,Texas,Emission Reduction Incentive Grants Program,Grant Program
50,Texas,Texas Clean School Bus Program,Grant Program
50,Texas,Texas Clean Fleet Program,Grant Program
50,Texas,Bryan Texas Utilities - Appliance Loan Program,Loan Program
50,Texas,Big Country Electric Coop - PV Water Pump Sales & Lease Program,Leasing Program
50,Texas,City of San Marcos - Distributed Generation Rebate Program,Rebate Program
50,Texas,City of San Marcos - Energy Efficient Home Rebate Program,Rebate Program
50,Texas,AEP (SWEPCO) - Residential Energy Efficiency Programs,Rebate Program
50,Texas,Oncor Electric Delivery - Government and Education Facilities Program,Rebate Program
50,Texas,City of San Antonio - Green Building Policy for Municipal Buildings,Energy Standards for Public Buildings
50,Texas,Denton Municipal Electric - GreenSense Solar PV/Thermal Rebate Program,Rebate Program
50,Texas,City of San Antonio -Tax Abatement Scorecard Program,Property Tax Incentive
50,Texas,CenterPoint Energy - ENERGY STAR Homes Efficiency Program,Rebate Program
50,Texas,Garland Power & Light: Commercial Lighting Rebate Program,Rebate Program
50,Texas,City of Houston - Energy Efficiency Incentive Program,Grant Program
50,Texas,Alternative Energy in New State Construction,Energy Standards for Public Buildings
50,Texas,Mandatory Renewable Energy Educational Materials,Line Extension Analysis
50,Texas,United Cooperative Services - EV Charging Station Rebate Program,Rebate Program
50,Texas,SWEPCO - EV Residential Charging Station Rebate Program,Rebate Program
50,Texas,Entergy Texas - EV Charging Station Rebate Program,Rebate Program
50,Texas,Austin Energy - Workplace EV Charging Station Rebate Program,Rebate Program
50,Texas,Austin Energy - Multifamily EV Charging Station Rebate Program,Rebate Program
50,Texas,Austin Energy - EV Charging Station Rebate Program,Rebate Program
50,Texas,Oncor Electric Delivery - Commercial Standard Offer Rebate Program,Rebate Program
50,Texas,Building Energy Code,Building Energy Code
50,Texas,City of Friendswood - Property Tax Abatement for Green Commercial Buildings,Property Tax Incentive
50,Texas,PACE Financing (Local Option - Contractual Assessments for Energy Efficient Improvements),PACE Financing
50,Texas,Oncor Electric Delivery - City and School Matching Grant Program,Grant Program
50,Texas,Bryan Texas Utilities - Energy Efficiency Loan Program,Loan Program
50,Texas,Energy Efficiency Goals and Requirements for Public Entities,Energy Standards for Public Buildings
50,Texas,TXU - Commercial Energy Efficiency Program,Rebate Program
50,Texas,Texas - Residential Energy-Efficient Appliance Rebates,Rebate Program
50,Texas,City of San Antonio - Under 1 Roof,Grant Program
50,Texas,CenterPoint Energy Advanced Residential Lighting Program,Rebate Program
50,Texas,City of Houston - Residential and Commercial Green Building Requirements,Building Energy Code
50,Texas,Austin Energy - Commercial Solar PV Incentive Program,Performance-Based Incentive
50,Texas,City of El Paso - Green Building Policy for Municipal Buildings,Energy Standards for Public Buildings
50,Texas,Frisco - Municipal Green Building Program,Energy Standards for Public Buildings
50,Texas,Farmers Electric Cooperative - Residential Energy Efficiency Rebate Program,Rebate Program
50,Texas,City of El Paso - Residential and Commercial Green Building Requirements,Building Energy Code
50,Texas,Oncor Electric Delivery - Energy Star Homes Program,Rebate Program
50,Texas,City of Frisco - Residential and Commercial Green Building Requirements,Building Energy Code
50,Texas,Tri-County Electric Cooperative - Energy Efficient Water Heater Rebate Program,Rebate Program
50,Texas,City of Austin - Green Building Policy for Municipal Buildings,Energy Standards for Public Buildings
50,Texas,Fuel Mix and Emissions Disclosure,Generation Disclosure
50,Texas,Ethanol and Biodiesel Production Incentive,Performance-Based Incentive
50,Texas,El Paso Electric Company - Solar PV Pilot Program,Rebate Program
50,Texas,El Paso Electric Company - Net Metering,Net Metering
50,Texas,CPS Energy - New Commercial Construction Incentives,Rebate Program
50,Texas,San Antonio City Public Service (CPS Energy) - Renewable Portfolio Goal,Renewables Portfolio Standard
50,Texas,CPS Energy - New Residential Construction Incentives,Rebate Program
50,Texas,CenterPoint Energy New Homes Program,Rebate Program
50,Texas,Guadalupe Valley Electric Cooperative - Conservation Plan 7 Loan Program,Loan Program
50,Texas,Bryan Texas Utilities - SmartBUSINESS Commercial Energy Efficiency Rebate Program,Rebate Program
50,Texas,San Antonio City Public Service (CPS Energy) - Net Metering,Net Metering
50,Texas,LoanSTAR Revolving Loan Program,Loan Program
50,Texas,Green Mountain Energy Renewable Rewards Program,Net Metering
50,Texas,City of Forth Worth - Green Building Policy for Municipal Buildings,Energy Standards for Public Buildings
50,Texas,Austin Energy - Value of Solar Residential Rate,Net Metering
50,Texas,Oncor Electric Delivery - Home Energy Efficiency Program (Texas),Rebate Program
50,Texas,Austin Energy - Residential Solar PV Rebate Program,Rebate Program
50,Texas,CPS Energy - Solartricity Producer Program,Performance-Based Incentive
50,Texas,CenterPoint Energy's Energy Wise Program,Rebate Program
50,Texas,Entergy Texas - Commercial Solutions Programs,Rebate Program
50,Texas,CenterPoint Energy Low-Rise Multi Family Program,Rebate Program
50,Texas,CenterPoint Energy - Commercial and Industrial Energy Efficiency Programs,Rebate Program
50,Texas,City of Austin - Renewables Portfolio Standard,Renewables Portfolio Standard
50,Texas,Entergy Texas - Home Performance with ENERGY STAR,Rebate Program
50,Texas,CenterPoint Energy A/C Distributor Program,Rebate Program
50,Texas,City of Houston - Property Tax Abatement for Green Commercial Buildings,Property Tax Incentive
50,Texas,CenterPoint Energy Healthcare Energy Efficiency Program,Rebate Program
50,Texas,United Cooperative Services - Residential Energy Efficiency Rebate Program,Rebate Program
50,Texas,CenterPoint Energy Sustainable Schools Program,Rebate Program
50,Texas,Austin Energy - Value of Solar Rate,Value of Solar Tariff
50,Texas,Entergy Texas - Residential and Small Commercial Standard Offer Program,Rebate Program
50,Texas,Magic Valley Electric Cooperative - Residential Energy Efficiency Rebate Program,Rebate Program
50,Texas,Pedernales Electric Cooperative - Residential Energy Efficiency Rebate Program,Rebate Program
50,Texas,City of Fort Worth - Residential and Commercial Green Building Requirements,Building Energy Code
50,Texas,CenterPoint Energy - Residential and Hard-to-Reach Energy Efficiency Program,Rebate Program
50,Texas,Bryan Texas Utilities - SmartHOME Residential Energy Efficiency Rebate Program,Rebate Program
51,Utah,Clean Fuel Tax Exemption and Certificate,Sales Tax Incentive
51,Utah,Clean Fuel Vehicle Tax Credit - Personal,Personal Tax Credit
51,Utah,Renewable Energy Systems Tax Credit (Corporate),Corporate Tax Credit
51,Utah,Rocky Mountain Power - wattsmart Business Program,Rebate Program
51,Utah,Rocky Mountain Power - Self-Direction Credit Program,Rebate Program
51,Utah,Moab - Green Power Community,Green Power Purchasing
51,Utah,Renewable Energy Development Incentive (REDI),Industry Recruitment/Support
51,Utah,Utah Solar Rights (duplicate),Solar/Wind Access Policy
51,Utah,Utah Solar Easement and Access Laws,Solar/Wind Access Policy
51,Utah,Net Billing,Net Metering
51,Utah,Utah - Cash For Appliances Rebate Program,Rebate Program
51,Utah,Clean Fuel Loan Program,Loan Program
51,Utah,U-Save Energy Efficiency Fund,Loan Program
51,Utah,Rocky Mountain Power - EV Charging Station Grant and Rebate Program,Rebate Program
51,Utah,Conversion to Alternative Fuel Grant Program,Grant Program
51,Utah,Workplace EV Charging Funding Assistance Program,Grant Program
51,Utah,Alternative Fuel Heavy-Duty Vehicle Tax Credit Program,Corporate Tax Credit
51,Utah,Dominion Energy - Residential Energy Efficiency Rebate Programs,Rebate Program
51,Utah,Dominion Energy - Commercial Energy Efficiency Rebate Program,Rebate Program
51,Utah,Rocky Mountain Power - wattsmart Residential Efficiency Program,Rebate Program
51,Utah,Alternative Energy Sales Tax Exemption,Sales Tax Incentive
51,Utah,Rocky Mountain Power - wattsmart New Homes Program,Rebate Program
51,Utah,Dominion Energy - Home Builder Gas Appliance Rebate Program,Rebate Program
51,Utah,,Other Incentive
51,Utah,Solar Contractor Licensing,Solar/Wind Contractor Licensing
51,Utah,Rocky Mountain Power - Energy FinAnswer,Rebate Program
51,Utah,State Facility Energy Efficiency Fund,Loan Program
51,Utah,Building Energy Code,Building Energy Code
51,Utah,Washington City Power - Net Metering,Net Metering
51,Utah,City of St. George - Net Metering,Net Metering
51,Utah,City of St. George - Solar and Wind Rebate Program,Rebate Program
51,Utah,Murray City Power - Net Metering Pilot Program,Net Metering
51,Utah,Salt Lake City - Expedited Plan Review for Green Building,Green Building Incentive
51,Utah,Clean Fuel Vehicle Tax Credit - Corporate,Corporate Tax Credit
51,Utah,Alternative Energy Development Incentive (Corporate),Corporate Tax Credit
51,Utah,Utah Home Performance,Rebate Program
51,Utah,State Building Energy Efficiency Program,Energy Standards for Public Buildings
51,Utah,Clean Fuel Grant Program,Grant Program
51,Utah,Washington City Power - PV and Wind Rebate Program,Rebate Program
51,Utah,Local Option - Industrial Facilities and Development Bonds,Bond Program
51,Utah,City of St. George - Energy Star Appliance Rebate Program,Rebate Program
51,Utah,Renewable Portfolio Goal,Renewables Portfolio Standard
51,Utah,Salt Lake City - High Performance Buildings Requirement,Energy Standards for Public Buildings
51,Utah,Alternative Energy Development Incentive (Personal),Personal Tax Credit
51,Utah,Alternative Energy Manufacturing Tax Credit,Industry Recruitment/Support
51,Utah,Utah Commercial PACE financing program,PACE Financing
51,Utah,Interconnection Standards,Interconnection
51,Utah,Rocky Mountain Power - Cool Cash Incentive,Rebate Program
51,Utah,Texas-New Mexico Power Company – Residential and Hard-to-Reach Standard Offer Programs,Rebate Program
51,Utah,Questar Gas - Homebuilders Solar Assisted Gas Water Heating Rebate Program,Rebate Program
51,Utah,,Other Policy
51,Utah,Dominion Energy - Residential Solar Assisted Water Heating Rebate Program,Rebate Program
51,Utah,Salt Lake City - Green Power Purchasing,Green Power Purchasing
51,Utah,Utah - Renewable Energy Rebate Program,Rebate Program
51,Utah,Rocky Mountain Power - Refrigerator Recycling Program,Rebate Program
51,Utah,Rocky Mountain Power - Solar Incentive Program,Rebate Program
51,Utah,City of St. George - Energy Efficient Homes Rebate Program,Rebate Program
51,Utah,Logan City Light and Power - PV Rebate Program,Rebate Program
51,Utah,Utah - National Electric Vehicle Infrastructure (NEVI) Formula Grant Program,Grant Program
51,Utah,Renewable Energy Systems Tax Credit (Personal),Personal Tax Credit
52,Vermont,Vermont Public Power Supply Authority - Electric Vehicle Purchase Rebate,Rebate Program
52,Vermont,Vermont Electric Coop - Electric Lawnmower Bill Credit,Rebate Program
52,Vermont,Vermont Gas - Commercial Energy Services,Rebate Program
52,Vermont,Vermont Electric Coop - Electric Forklift Bill Credit,Rebate Program
52,Vermont,Line Extension Alternatives,Line Extension Analysis
52,Vermont,Vermont Electric Coop - Electric Vehicle Purchase Bill Credit,Rebate Program
52,Vermont,Vermont Electric Coop - EV Charging Station Bill Credit,Other Incentive
52,Vermont,Stowe Electric - Electric Bicycles,Rebate Program
52,Vermont,Burlington Electric Department - Electric Bicycle Rebate,Rebate Program
52,Vermont,Burlington Electric Department - Multi-Family EV Charging Station Rebate Program,Rebate Program
52,Vermont,Vermont Public Power Supply Authority - Electric Vehicle Charging Station Rebate,Rebate Program
52,Vermont,Vermont Public Power Supply Authority - Electric Lawnmower Rebate,Rebate Program
52,Vermont,Vermont Public Power Supply Authority - Electric Bicycle and Retrofit Kit Rebate,Rebate Program
52,Vermont,Vermont Public Power Supply Authority - Electric Golf Cart Rebate,Rebate Program
52,Vermont,Vermont Gas - Residential Energy Efficiency Loan Program,Loan Program
52,Vermont,Vermont Public Power Supply Authority - Electric Forklift Rebate,Rebate Program
52,Vermont,Net Metering,Net Metering
52,Vermont,Stowe Electric - Electric Lawnmowers,Rebate Program
52,Vermont,Vermont Appliance and Equipment Energy Efficiency Standards,Appliance/Equipment Efficiency Standards
52,Vermont,Residential Heating Systems Rebate Program,Rebate Program
52,Vermont,Commercial Refigeration & Kitchen Equipment Rebate Program,Rebate Program
52,Vermont,Qualified Clothes Washer Rebate,Rebate Program
52,Vermont,Uniform Capacity Tax and Exemption for Solar,Property Tax Incentive
52,Vermont,Efficiency Vermont - newLIGHT Incentive Program,Rebate Program
52,Vermont,Agricultural Lighting and Equipment Rebate Program,Rebate Program
52,Vermont,Vermont Gas - Residential Energy Efficiency Program,Rebate Program
52,Vermont,GMP Cow Power,Performance-Based Incentive
52,Vermont,Vermont Electric Coop - Induction Cooktop Bill Credit,Rebate Program
52,Vermont,Clean Energy Development Fund,Public Benefits Fund
52,Vermont,Stowe Electric - Electric Vehicle Purchase Rebate,Rebate Program
52,Vermont,Small-Scale Renewable Energy Incentive Program,Rebate Program
52,Vermont,Residential Rental Property Rebate Program,Rebate Program
52,Vermont,EVSE Grant Program,Grant Program
52,Vermont,Diesel Emissions Reduction Grants,Grant Program
52,Vermont,GMP - Biomass Grants,Grant Program
52,Vermont,Mileage Smart Program,Grant Program
52,Vermont,Electric Vehicle Charging Station Loan Program,Loan Program
52,Vermont,Vermont New Electric Vehicle Incentive Program,Rebate Program
52,Vermont,Vermont  - National Electric Vehicle Infrastructure (NEVI) Formula Grant Program,Grant Program
52,Vermont,Burlington Electric Department - Residential Energy Efficiency Rebate Program,Rebate Program
52,Vermont,GMP Solar Power,Performance-Based Incentive
52,Vermont,Fuel Source and Environmental Impact Disclosure,Generation Disclosure
52,Vermont,Mileage Smart Program,Rebate Program
52,Vermont,Sales Tax Holiday for Energy-Efficient Appliances,Sales Tax Incentive
52,Vermont,Burlington Electric Department - Neighbor$ave,Rebate Program
52,Vermont,Residential New Construction Program,Rebate Program
52,Vermont,Efficiency Vermont - Home Performance with ENERGY STAR (Existing Residential),Loan Program
52,Vermont,Home Performance with Energy Star (Existing Residential),Rebate Program
52,Vermont,Commercial Energy Efficiency Rebate Programs,Rebate Program
52,Vermont,Green Mountain Power Energy Efficiency Rebates,Rebate Program
52,Vermont,Clean Energy Development Fund (CEDF) - Grant Program,Grant Program
52,Vermont,Residential Energy Efficiency Rebate Programs,Rebate Program
52,Vermont,Burlington Electric Department - Commercial Energy Efficiency Rebate Program,Rebate Program
52,Vermont,Building Energy Standards,Building Energy Code
52,Vermont,Green Mountain Power Electric Bicycle Rebate Program,Rebate Program
52,Vermont,Local Option - Property Assessed Clean Energy,PACE Financing
52,Vermont,Vermont Electric Coop - Heat Pump Bill Credit,Rebate Program
52,Vermont,Stowe Electric - Public EV Charging Station Rebate,Rebate Program
52,Vermont,Burlington Electric Department - Commercial On-Bill Financing Program,Loan Program
52,Vermont,Multiunit Dwelling Electric Vehicle Charging Grant,Grant Program
52,Vermont,Green Mountain Power Bring Your Own Device Program,Rebate Program
52,Vermont,,Other Incentive
52,Vermont,Energy Reduction Goals,Energy Efficiency Resource Standard
52,Vermont,Efficiency Vermont - Energy Efficient Motors and VFD Program,Rebate Program
52,Vermont,Competitive Wind Grants,Grant Program
52,Vermont,Clean Energy Development Fund (CEDF) - Municipal Technical Assistance Grants,Grant Program
52,Vermont,Energy Loan Guarantee Program,Loan Program
52,Vermont,Renewable Energy Systems Sales Tax Exemption,Sales Tax Incentive
52,Vermont,Efficiency Vermont,Public Benefits Fund
52,Vermont,Agricultural Energy Loan Program,Loan Program
52,Vermont,Commercial Energy Loan Program,Loan Program
52,Vermont,Renewable Energy Standard,Renewables Portfolio Standard
52,Vermont,Efficiency Vermont - Vending Machine Controller Incentive,Rebate Program
52,Vermont,Vermont Gas - Residential Energy Efficiency Leasing Program,Leasing Program
52,Vermont,Commercial Refrigeration Rebate Program,Rebate Program
52,Vermont,Interconnection Standards,Interconnection
52,Vermont,LED Traffic Light Incentive Program,Rebate Program
52,Vermont,Community EV Chargers Incentive Program,Grant Program
52,Vermont,Commercial Lighting Rebate Program,Rebate Program
52,Vermont,Direct Loan Program,Loan Program
52,Vermont,Business Energy Conservation Loan Program,Loan Program
52,Vermont,Standard Offer for Qualifying SPEED Resources,Performance-Based Incentive
52,Vermont,Commercial New Construction,Rebate Program
52,Vermont,Efficiency Vermont - Dairy Farm Incentive Program,Rebate Program
52,Vermont,Electric Vehicle Workplace Charging Station Loan Program,Loan Program
52,Vermont,Commercial Appliance Rebate Programs,Rebate Program
52,Vermont,Construction and Building Performance Rebate Programs,Rebate Program
52,Vermont,Vermont Solar Rights Laws,Solar/Wind Access Policy
52,Vermont,Expedited Permitting Process for Solar Photovoltaic Systems,Solar/Wind Permitting Standards
52,Vermont,Clean Energy Development Fund (CEDF) Loan Program,Loan Program
52,Vermont,HVAC Equipment Rebate Program,Rebate Program
52,Vermont,Local Option - Property Tax Exemption,Property Tax Incentive
52,Vermont,Investment Tax Credit,Personal Tax Credit
52,Vermont,Community Renewable Energy Program,Community Solar Rules
52,Vermont,Commercial Compressed Air Systems Program,Rebate Program
52,Vermont,Standard Offer Program,Feed-in Tariff
52,Vermont,Clean Energy Development Fund (CEDF) Grant,Grant Program
52,Vermont,30% Business Tax Credit for Solar,Corporate Tax Credit
52,Vermont,Mandatory Utility Green Power Option,Mandatory Utility Green Power Option
52,Vermont,Green Mountain Power EV Rebate Program,Rebate Program
52,Vermont,Burlington Electric Department - Energy Efficiency Rebate Program,Rebate Program
52,Vermont,Burlington Electric Department - Multi-Family Rental Energy Efficiency Rebate Program,Rebate Program
52,Vermont,Sustainably Priced Energy Enterprise Development (SPEED) Goals,Renewables Portfolio Standard
52,Vermont,Burlington Electric Department - Electric Vehicle Rebate Program,Rebate Program
52,Vermont,Wind Energy Demonstration Grants,Grant Program
52,Vermont,Burlington Electric Department - Residential EV Charging Station Rebate Program,Rebate Program
52,Vermont,Burlington Electric - Workplace EV Charging Station Rebate Program,Rebate Program
52,Vermont,New Generation Energy - Community Food Service Efficiency Lending Program,Loan Program
52,Vermont,Green Mountain Power EV Charging Station Program,Rebate Program
52,Vermont,ENERGY STAR Lighting - Instant Coupons,Rebate Program
52,Vermont,Vermont Replace Your Ride Program,Rebate Program
52,Vermont,Small Business Energy Loan Program,Loan Program
52,Vermont,New Generation Energy - Community Solar Lending Program,Loan Program
52,Vermont,Burlington Electric Department EV Charging Station Loan Program,Loan Program
52,Vermont,Solar & Wind Incentive Program,Rebate Program
52,Vermont,Vermont Electrify Your Fleet Program,Rebate Program
54,Virginia,Clean-Fuel Vehicles and Refueling Property Credit,Corporate Tax Credit
54,Virginia,City of Danville - Net Metering,Net Metering
54,Virginia,Guidelines for Solar and Wind Local Ordinances,Solar/Wind Permitting Standards
54,Virginia,Dominion Energy Virginia - EV Charger Rewards,Rebate Program
54,Virginia,Energy Project and Equipment Financing,Loan Program
54,Virginia,TVA - Residential Energy Efficiency Rebate Program,Rebate Program
54,Virginia,Northern Virginia Electric Cooperative - Residential Energy Efficiency Finance Program,Loan Program
54,Virginia,Offshore Wind Energy Target,Offshore Wind Energy Target
54,Virginia,TVA - Mid-Sized Renewable Standard Offer Program,Performance-Based Incentive
54,Virginia,Voluntary Solar Resource Development Fund,Public Benefits Fund
54,Virginia,Rockbridge County - Small Wind Energy Ordinance,Solar/Wind Permitting Standards
54,Virginia,State Buildings Energy Reduction Plan,Energy Standards for Public Buildings
54,Virginia,CMAQ Incentive Program,Rebate Program
54,Virginia,Columbia Gas of Virginia - Home Savings Rebate Program,Rebate Program
54,Virginia,Commercial Solar Property Tax Exemption,Property Tax Incentive
54,Virginia,Alternative Fuel School Bus Loan Program,Loan Program
54,Virginia,Low-Income Loan Program for Energy Conservation Improvements,Loan Program
